FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,GENDER,WORK_LIFE_BALANCE_SCORE,AGE_21 to 35,AGE_36 to 50,AGE_51 or more,AGE_Less than 20
5,4,6,10,10,10,2,2,2,7,5,8,10,6,0,3,2,10,6,3,1,710.2,0,0,1,0
1,2,3,2,0,6,1,5,1,3,2,3,0,7,10,0,2,0,4,10,0,629.5,0,0,0,1
2,3,0,10,7,10,1,4,1,5,10,8,5,6,0,3,2,5,2,4,1,693.2,0,1,0,0
4,4,7,5,10,10,4,4,2,3,1,6,3,7,10,10,2,3,2,5,0,638.6,1,0,0,0
4,3,6,10,7,10,7,3,2,6,6,7,10,8,0,2,2,10,4,10,0,729.1,0,1,0,0
2,3,4,3,1,3,2,1,1,2,8,4,1,6,5,4,1,8,1,2,0,607.4,0,0,1,0
4,4,2,5,8,10,1,4,1,8,2,9,2,7,0,1,2,7,1,2,0,685.1,1,0,0,0
2,5,3,5,2,10,4,1,1,5,6,5,0,8,5,1,2,3,3,10,1,655.6,1,0,0,0
2,1,4,2,10,2,2,2,2,9,2,5,1,8,0,2,2,5,5,10,1,664.1,0,1,0,0
2,2,3,8,6,3,5,5,1,4,1,3,1,8,0,1,2,7,1,5,1,672.2,1,0,0,0
1,2,5,6,8,7,3,3,2,7,2,2,3,7,0,1,2,5,5,7,0,665,0,0,1,0
2,2,6,10,10,7,10,2,2,4,4,4,1,6,4,1,2,10,5,7,1,687.3,0,1,0,0
5,1,2,3,0,5,1,2,1,9,5,4,5,8,10,5,2,4,3,3,1,646.9,0,0,1,0
4,4,10,6,10,2,8,1,1,8,1,8,3,8,5,5,2,7,1,5,0,681.7,0,0,1,0
4,1,10,8,10,8,8,3,1,10,2,10,2,7,0,1,2,6,5,7,0,741.4,0,0,1,0
3,1,5,4,10,10,10,4,2,9,6,10,5,8,8,0,2,10,7,5,1,722.9,1,0,0,0
3,4,0,6,0,4,7,0,1,2,2,8,2,9,6,10,2,2,0,9,1,620.7,0,0,0,1
3,4,0,4,0,3,0,0,1,3,0,8,2,8,7,10,2,1,0,5,1,589.9,0,0,0,1
5,1,6,5,3,10,5,0,1,10,3,5,10,7,0,2,2,10,2,10,0,720,1,0,0,0
3,3,5,1,3,1,1,1,2,1,0,5,0,8,10,7,2,3,1,3,1,575.7,1,0,0,0
5,1,8,10,6,10,2,0,1,3,6,5,0,6,5,0,2,5,0,7,1,684.1,0,0,1,0
5,2,10,10,10,10,10,5,1,7,10,5,5,7,8,1,2,10,10,10,1,769.3,0,1,0,0
2,3,3,3,3,6,4,1,1,1,2,3,0,6,5,2,2,6,1,3,1,620.8,0,1,0,0
1,5,0,4,2,10,2,3,2,3,5,1,0,4,5,2,1,10,8,3,1,601.3,1,0,0,0
5,2,9,10,10,10,10,5,2,10,10,8,10,5,5,1,2,10,10,10,1,771.2,0,0,1,0
4,2,5,4,10,5,1,5,2,7,1,8,0,7,0,4,2,4,1,10,1,671.3,0,0,1,0
4,5,5,8,2,7,4,0,1,5,1,2,1,7,5,0,2,3,3,10,0,649.7,1,0,0,0
1,4,1,5,6,3,1,3,2,3,1,5,2,5,10,4,2,10,1,3,0,600.6,1,0,0,0
4,2,4,3,10,10,4,0,1,10,0,8,10,7,0,7,2,5,2,10,1,700.2,0,1,0,0
4,2,1,4,0,4,1,0,1,10,0,10,0,6,0,1,2,2,0,7,1,646,0,1,0,0
0,1,2,5,3,7,2,2,2,5,7,3,0,7,0,5,2,3,6,6,1,636.3,0,1,0,0
2,3,3,8,6,10,3,5,1,7,1,2,2,6,0,2,2,6,0,10,1,681.8,1,0,0,0
3,1,5,9,9,10,8,4,2,5,9,5,3,5,10,1,2,7,9,5,0,699.2,0,1,0,0
4,4,10,5,5,7,2,5,2,6,1,2,5,6,0,2,1,4,3,3,1,642.7,0,0,1,0
3,3,1,4,2,10,6,5,1,3,2,7,8,5,3,0,1,6,2,7,1,665.6,1,0,0,0
5,0,10,6,5,6,2,1,2,5,1,5,2,6,0,1,2,5,10,7,0,684.1,0,0,1,0
2,3,10,10,4,6,3,1,2,1,2,6,3,6,7,5,2,7,2,8,0,641.8,0,1,0,0
1,4,0,1,10,10,2,5,2,5,4,1,1,8,5,1,2,2,5,1,1,627.6,0,0,1,0
3,5,5,2,10,10,5,5,1,7,3,5,0,5,0,4,1,10,1,10,0,673.7,0,1,0,0
1,4,10,4,10,6,10,1,2,8,1,3,8,7,0,1,2,10,3,5,0,682.2,0,0,1,0
1,3,2,3,1,5,0,4,2,5,0,1,1,6,7,4,2,2,0,1,1,579.6,0,1,0,0
5,2,3,5,5,2,2,5,2,0,3,3,0,7,0,0,2,5,4,10,1,656.7,0,0,1,0
5,2,2,2,1,2,4,0,1,8,4,5,2,8,0,2,1,8,4,10,1,655.6,0,0,0,1
5,2,10,6,5,6,7,0,1,6,8,8,3,9,0,10,2,5,6,10,0,709.1,0,0,0,1
5,5,2,3,1,1,0,0,2,1,1,5,1,9,5,8,1,1,0,2,1,553.8,1,0,0,0
3,4,2,4,1,7,1,2,2,3,3,7,3,8,5,4,2,7,0,10,1,630.5,1,0,0,0
2,1,10,8,10,6,3,2,1,8,7,6,3,8,0,3,2,8,4,2,1,710.2,0,0,0,1
3,1,10,10,10,7,10,5,1,8,5,8,10,5,8,1,2,10,4,10,1,754.2,0,1,0,0
3,3,8,6,4,10,5,2,2,4,3,6,2,6,0,1,1,10,1,7,1,657.1,0,1,0,0
2,5,3,4,3,10,2,0,1,9,3,10,2,6,8,9,1,2,2,4,1,610.3,1,0,0,0
1,3,1,0,0,2,1,1,2,1,0,1,0,7,10,7,2,2,0,10,0,556,1,0,0,0
4,5,4,1,3,10,0,0,2,0,1,5,0,6,10,10,1,0,0,7,0,554.9,1,0,0,0
3,1,10,2,10,5,2,5,2,7,4,2,1,6,0,0,2,4,4,10,0,683.5,0,1,0,0
5,2,10,3,6,6,5,2,1,10,2,10,5,8,1,7,2,10,5,10,1,721.2,1,0,0,0
2,3,7,6,5,10,3,3,2,9,5,4,2,7,0,1,2,4,4,3,0,668.8,1,0,0,0
2,2,10,5,2,10,2,1,2,7,3,5,5,7,5,5,1,1,5,10,0,638.4,0,1,0,0
5,5,5,2,2,0,2,2,2,5,1,2,1,6,10,7,1,3,0,2,1,559.4,1,0,0,0
2,4,4,3,0,10,9,1,1,6,3,7,10,8,7,2,2,10,2,7,0,679.8,0,1,0,0
2,1,3,2,3,1,3,2,2,4,2,5,3,5,2,0,2,7,5,4,0,632.9,1,0,0,0
5,3,10,10,6,10,5,1,1,8,2,6,2,8,5,1,2,10,10,6,1,722.1,0,1,0,0
5,2,3,2,10,6,10,4,2,3,3,1,10,7,10,0,2,10,2,10,1,683.5,0,0,1,0
4,3,8,5,10,7,5,2,1,9,4,7,5,5,7,3,2,10,1,3,1,691.1,1,0,0,0
3,0,3,10,2,3,4,1,1,8,2,9,7,7,0,1,2,7,7,5,0,702.1,0,1,0,0
4,3,10,10,10,10,10,5,1,10,4,7,10,7,0,3,2,10,1,10,1,764.6,0,0,1,0
4,2,3,5,2,4,5,5,1,8,2,8,2,7,0,0,2,10,1,10,0,701.9,0,0,1,0
5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,0,656.7,0,1,0,0
3,3,3,10,10,10,10,5,2,8,5,2,5,5,0,5,2,10,4,6,1,703.7,0,0,1,0
2,3,7,6,3,10,3,4,2,9,1,2,5,7,10,1,2,4,1,7,1,648,1,0,0,0
5,1,4,5,10,3,1,3,1,3,1,7,1,7,0,0,2,9,1,4,1,683,0,0,1,0
5,3,10,10,6,10,5,1,1,8,2,6,2,8,5,1,2,10,10,6,1,722.1,0,1,0,0
1,1,10,5,1,5,6,1,1,5,1,3,1,8,10,0,2,3,1,6,0,643.3,1,0,0,0
3,4,3,10,5,4,2,2,2,9,2,2,2,9,0,0,1,10,2,5,0,643.3,0,1,0,0
1,2,4,7,8,8,2,5,2,9,8,3,4,7,1,1,2,6,1,7,1,682.2,0,1,0,0
4,3,10,5,2,2,3,1,1,5,1,2,7,7,0,10,2,5,1,5,1,646.3,0,1,0,0
3,3,1,6,4,3,1,2,1,4,2,5,1,5,10,2,2,10,1,2,0,626.1,0,1,0,0
1,2,6,8,3,3,0,2,2,4,1,2,1,9,3,1,2,2,1,7,1,622.9,1,0,0,0
5,4,3,5,8,5,9,1,2,5,1,4,3,7,10,5,1,9,3,10,1,633.1,0,1,0,0
1,3,4,5,6,3,6,0,2,6,7,4,1,8,0,7,1,3,2,3,0,609.5,0,1,0,0
1,4,0,10,10,10,6,5,2,0,0,10,0,6,10,4,2,4,0,0,1,625.6,0,1,0,0
4,5,1,2,10,10,6,5,2,4,2,10,5,8,10,1,2,3,3,3,1,656.6,0,1,0,0
2,4,10,4,10,10,3,1,2,8,2,4,2,8,0,4,2,10,1,3,0,663.9,0,1,0,0
5,2,7,7,10,3,10,0,1,2,2,9,10,9,0,1,1,10,1,7,1,704.2,0,1,0,0
3,3,7,2,10,4,2,2,1,3,2,6,4,8,0,4,2,4,2,6,0,666,0,1,0,0
1,2,0,5,2,10,2,1,1,8,3,8,0,7,6,4,2,4,4,3,0,642.4,0,0,1,0
3,1,3,7,6,10,5,1,2,6,6,8,5,7,0,4,2,3,7,7,1,686.6,0,1,0,0
3,1,4,2,2,6,1,2,1,7,0,6,3,9,0,0,2,2,0,6,0,659.4,0,0,1,0
5,3,10,10,6,10,5,1,1,8,2,6,2,8,5,1,2,10,10,6,1,722.1,0,1,0,0
3,1,0,1,1,1,0,1,1,9,1,5,0,7,10,0,2,0,8,5,0,621.4,0,0,1,0
3,3,10,7,10,10,1,5,1,5,7,9,7,7,0,7,2,5,7,10,1,731,0,1,0,0
1,3,10,10,0,10,4,1,1,6,1,10,1,8,0,2,1,1,1,10,0,663.4,1,0,0,0
2,3,3,8,5,4,7,2,1,7,5,4,4,7,0,2,1,5,8,4,1,667.1,0,0,0,1
2,5,1,3,5,2,1,0,2,5,4,4,2,8,0,1,1,1,1,3,1,585.7,0,1,0,0
3,2,6,2,2,3,1,1,1,4,1,5,5,8,0,3,1,6,2,1,1,626.7,0,1,0,0
2,5,2,1,2,5,3,5,2,4,2,4,1,6,0,3,1,5,1,3,1,597.2,1,0,0,0
3,2,0,1,3,5,7,4,1,10,8,4,2,8,6,3,2,5,3,9,1,675.8,1,0,0,0
5,1,5,5,6,3,8,3,1,10,6,10,10,8,0,0,2,4,5,3,1,729.7,0,0,1,0
5,3,10,10,4,2,3,3,1,7,4,6,0,8,0,1,2,10,2,7,1,703.4,0,1,0,0
3,4,7,6,8,3,2,0,1,5,2,8,3,6,5,6,2,3,4,10,1,655.8,1,0,0,0
2,2,4,5,2,2,1,2,1,3,3,5,1,8,0,2,1,5,1,4,0,625,1,0,0,0
0,1,10,6,0,5,0,0,2,2,0,3,1,7,0,1,2,5,1,10,0,626.1,1,0,0,0
2,4,10,4,3,6,6,2,1,6,3,5,0,7,0,0,1,4,5,4,1,653.7,1,0,0,0
5,0,1,1,1,10,10,0,1,10,5,5,5,10,0,0,2,6,10,10,0,724,1,0,0,0
2,2,10,5,4,5,5,1,1,3,4,6,0,7,4,4,2,6,9,5,0,670.9,1,0,0,0
5,0,1,10,10,10,10,5,2,8,5,6,6,6,10,1,2,3,1,5,1,699.6,0,1,0,0
5,1,2,2,1,3,1,0,2,9,3,6,5,7,0,2,2,3,0,4,1,635.2,1,0,0,0
2,4,10,10,5,4,5,5,1,3,1,4,0,6,2,10,1,10,7,5,1,655,0,1,0,0
5,3,10,6,2,3,2,1,1,8,1,5,0,7,0,1,1,5,1,10,0,657.1,1,0,0,0
2,3,2,4,2,3,4,1,2,5,2,5,3,9,5,2,1,6,3,7,0,611.6,1,0,0,0
2,4,10,8,5,10,5,5,2,6,1,2,0,8,4,1,2,10,1,7,0,672,0,1,0,0
2,2,2,3,3,2,4,3,2,2,1,1,0,5,0,4,1,4,2,2,0,584.5,0,1,0,0
4,4,10,3,5,6,6,5,1,6,1,10,2,8,0,4,1,7,1,10,1,685.5,0,0,1,0
4,4,1,2,0,4,2,0,2,2,1,2,3,6,5,10,1,2,0,3,0,550.9,0,1,0,0
1,2,2,2,6,1,2,1,2,2,1,2,0,6,1,3,2,6,2,6,0,603.6,0,1,0,0
5,1,3,5,5,5,2,4,1,6,0,8,5,7,0,0,2,3,2,5,1,686.6,0,1,0,0
3,2,5,10,8,10,5,5,2,6,1,7,5,6,0,5,2,10,3,5,1,696.4,0,1,0,0
5,2,3,4,4,7,2,2,1,5,2,10,1,7,0,5,2,2,3,7,0,670,1,0,0,0
4,3,2,7,4,4,0,1,2,8,1,6,2,7,5,7,2,2,0,7,1,618.2,0,0,1,0
5,2,3,4,4,7,2,2,1,5,2,10,1,7,0,5,2,2,3,7,0,670,1,0,0,0
3,2,5,10,8,10,7,4,2,3,3,5,3,7,0,0,2,4,3,3,1,684.3,0,0,1,0
3,2,10,3,3,3,5,2,1,6,1,2,3,8,0,2,2,3,3,6,1,665.2,1,0,0,0
4,1,10,5,4,5,3,3,1,7,1,8,2,9,0,4,2,3,5,10,0,700.6,1,0,0,0
4,3,2,4,10,6,3,3,2,4,5,3,1,7,10,5,2,10,10,7,1,656.7,0,0,1,0
4,3,6,8,8,8,10,3,1,7,8,10,3,7,3,4,2,10,8,10,1,741.4,0,0,0,1
2,2,8,4,1,4,1,0,2,5,7,2,0,7,0,2,1,4,8,9,0,627.6,0,1,0,0
3,2,0,8,5,6,3,0,1,6,5,1,5,5,10,5,1,5,0,3,0,611.7,0,1,0,0
2,3,10,3,0,5,1,0,1,7,3,8,1,6,6,0,2,1,4,7,0,645.6,1,0,0,0
4,1,10,10,6,3,5,5,2,8,5,4,3,7,3,2,2,10,4,7,1,704.5,1,0,0,0
4,4,10,3,3,10,4,1,1,6,1,6,5,7,0,1,2,10,1,4,1,684.5,1,0,0,0
4,2,10,4,9,4,3,0,1,10,2,10,3,8,10,3,2,10,5,10,0,699.1,1,0,0,0
4,2,10,4,9,4,3,0,1,10,2,10,3,8,10,3,2,10,5,10,0,699.1,1,0,0,0
5,3,3,2,4,5,1,0,1,6,4,10,2,7,0,3,2,10,1,7,0,671.7,0,1,0,0
4,2,8,8,3,10,3,2,1,9,6,4,0,8,0,2,1,5,7,10,0,694.5,1,0,0,0
1,5,1,3,2,3,10,1,1,1,3,1,0,7,10,2,1,4,3,10,0,596.8,0,0,0,1
5,3,7,1,3,1,4,5,1,9,2,5,2,7,0,0,2,6,4,10,1,691.1,0,1,0,0
1,3,9,6,1,1,4,0,2,9,1,7,0,9,0,1,2,1,2,10,1,640.9,1,0,0,0
2,5,4,4,5,7,10,0,2,10,4,10,10,7,10,3,2,10,1,4,0,661.5,0,1,0,0
3,2,6,10,4,2,1,3,2,5,1,1,1,6,8,3,1,10,1,10,0,622.1,0,1,0,0
3,2,6,10,4,2,1,3,2,5,1,1,1,6,8,3,1,10,1,10,0,622.1,0,1,0,0
5,2,10,10,10,10,5,2,1,7,2,8,7,7,0,3,2,10,5,10,1,747.8,1,0,0,0
5,2,5,7,2,3,8,2,1,4,2,7,5,9,0,0,1,10,2,10,1,690.2,1,0,0,0
3,4,8,3,5,8,6,2,1,9,5,3,8,8,6,1,2,5,6,8,1,694.3,0,1,0,0
0,3,0,2,2,1,0,1,2,0,0,1,0,10,0,7,1,3,0,5,1,551.5,1,0,0,0
4,3,6,7,2,4,6,1,1,5,2,6,0,7,0,10,1,10,2,7,0,645.4,1,0,0,0
5,1,2,4,10,10,2,5,2,10,7,4,3,8,0,0,2,1,3,7,1,697.9,0,0,1,0
3,4,2,1,10,4,0,5,2,7,1,5,2,6,0,1,1,10,1,5,1,633.1,1,0,0,0
4,0,3,10,10,10,8,3,2,7,3,4,10,7,0,0,2,10,7,10,0,738.5,0,0,1,0
2,2,8,2,2,9,2,3,1,6,2,6,0,6,0,7,2,2,0,2,0,641.8,0,1,0,0
2,4,10,5,1,3,2,0,2,5,1,1,0,7,0,1,1,4,0,10,0,603.6,0,1,0,0
2,4,10,5,1,3,2,0,2,5,1,1,0,7,0,1,1,4,0,10,0,603.6,0,1,0,0
0,4,10,9,10,10,3,5,1,10,5,2,0,8,0,2,2,7,3,7,1,706,0,0,1,0
5,3,5,10,8,10,3,3,2,6,2,10,2,7,5,5,2,10,2,7,1,687,0,1,0,0
5,3,5,10,8,10,3,3,2,6,2,10,2,7,5,5,2,10,2,7,1,687,0,1,0,0
2,4,0,7,3,1,0,5,2,8,0,5,10,4,0,1,2,3,1,7,1,637.8,0,0,1,0
4,2,5,3,5,2,5,1,1,2,5,5,2,6,10,0,1,10,6,10,1,651.8,0,0,1,0
2,2,10,4,1,10,1,1,2,8,0,4,0,5,0,10,1,10,0,5,1,614,0,1,0,0
1,3,2,3,8,3,2,5,1,9,2,1,0,8,6,1,2,10,1,3,1,649.7,1,0,0,0
1,3,2,3,8,3,3,4,1,9,2,1,0,8,6,0,2,10,1,2,1,648,1,0,0,0
5,2,7,6,4,10,5,0,1,7,5,10,10,7,2,0,2,6,4,8,0,722.7,0,0,1,0
4,1,7,10,5,8,4,5,1,3,2,9,10,7,0,0,2,6,1,10,1,731,0,0,1,0
4,2,6,4,4,8,1,5,1,6,1,8,1,8,0,1,2,8,1,5,0,690.2,0,0,1,0
4,2,5,3,10,9,2,3,2,5,1,6,2,8,0,1,2,5,1,9,1,674.5,0,0,1,0
5,2,6,6,3,7,6,2,1,5,4,7,2,8,0,0,2,10,7,7,1,713.8,1,0,0,0
2,4,5,6,7,7,7,4,2,6,4,5,3,7,6,7,2,5,6,6,0,657.1,0,1,0,0
3,3,2,5,2,3,8,1,2,10,5,3,8,7,5,2,2,3,10,5,0,658.4,0,1,0,0
3,1,8,10,7,10,7,2,1,9,2,9,6,7,0,0,2,10,2,8,1,739.5,0,0,1,0
1,5,2,10,5,6,5,3,1,3,3,5,0,6,5,2,2,5,1,10,1,651.8,1,0,0,0
1,5,5,5,6,5,2,2,1,2,2,4,2,5,5,3,2,5,1,10,1,634.4,1,0,0,0
5,1,10,9,5,5,2,2,1,0,2,10,3,9,0,1,2,10,2,10,1,714.6,1,0,0,0
5,1,5,10,10,5,10,5,1,10,8,10,10,8,0,0,2,5,8,10,1,780.7,0,0,1,0
4,1,0,7,3,10,6,5,2,0,4,1,10,9,0,0,2,10,5,10,1,700.9,0,0,1,0
5,0,10,10,10,10,5,5,1,10,6,10,10,4,0,0,2,10,3,10,1,781.6,0,0,1,0
5,1,10,10,10,10,10,5,1,10,8,10,10,6,0,0,2,10,6,10,1,799,0,0,1,0
3,1,1,10,10,8,3,2,1,9,5,8,10,8,0,0,2,4,10,6,0,734.4,0,1,0,0
3,4,4,3,5,2,4,2,1,8,1,5,1,8,0,1,1,4,0,2,1,628.4,0,1,0,0
4,1,5,4,5,8,2,3,1,4,3,2,1,7,0,0,2,5,3,7,1,678.6,0,0,1,0
5,4,5,5,6,8,5,3,1,4,1,8,1,6,5,4,2,10,1,10,0,681.3,0,0,1,0
1,3,10,10,5,10,10,0,2,5,3,8,10,6,3,7,2,10,5,8,0,693.2,0,1,0,0
4,1,1,6,8,10,4,3,2,7,3,7,2,7,0,4,2,0,1,2,1,659.2,0,1,0,0
1,4,2,5,0,1,3,0,2,4,2,5,2,6,0,0,1,9,3,10,0,607.6,1,0,0,0
4,2,5,5,10,3,4,5,1,5,3,5,3,6,0,1,2,8,3,10,0,704.5,0,0,1,0
4,2,5,5,10,3,4,5,1,5,3,5,3,6,0,1,2,8,3,10,0,704.5,0,0,1,0
3,1,10,9,9,5,4,5,1,8,1,2,3,8,0,2,2,2,2,5,1,699.2,1,0,0,0
3,1,10,7,4,3,4,4,1,6,1,1,3,7,0,2,2,3,1,4,1,671.6,1,0,0,0
5,3,1,3,7,7,8,4,1,7,1,9,4,7,7,3,2,10,8,10,1,707.2,0,0,1,0
5,1,10,8,4,6,3,2,1,8,2,4,2,7,0,0,1,5,1,7,0,680.7,0,1,0,0
4,1,0,10,0,10,3,0,2,7,4,9,7,8,0,0,1,10,3,5,0,670,0,0,0,1
2,2,3,2,1,2,1,1,1,1,2,1,1,8,10,1,2,7,2,4,0,607.2,0,1,0,0
5,0,3,0,2,1,4,1,1,10,7,10,8,10,0,3,2,5,6,10,0,709.7,0,0,0,1
3,3,4,4,3,5,4,1,1,5,2,5,2,7,0,10,2,5,1,7,0,641.8,1,0,0,0
1,5,5,5,3,10,1,5,1,0,1,5,2,8,10,4,2,10,2,3,0,636.9,1,0,0,0
3,1,3,7,8,8,7,4,2,8,10,5,5,5,2,2,2,10,8,10,1,719.6,0,0,1,0
5,2,5,1,6,1,2,3,2,8,1,3,3,8,0,4,2,10,0,10,0,658.6,0,0,1,0
4,4,7,7,5,10,4,3,2,8,6,3,3,8,0,3,1,2,1,7,1,655.2,0,0,0,1
4,2,5,5,10,3,4,5,1,5,3,5,3,6,0,1,2,8,3,10,0,704.5,0,0,1,0
4,2,5,5,10,3,4,5,1,5,3,5,3,6,0,1,2,8,3,10,0,704.5,0,0,1,0
5,2,5,7,4,1,5,0,1,7,1,3,0,9,0,0,2,0,2,7,1,660.5,0,0,1,0
2,3,2,10,10,10,3,5,2,6,1,1,0,6,0,2,1,6,0,10,1,649.3,0,1,0,0
4,1,3,6,1,10,2,1,2,8,2,6,6,9,0,1,2,2,3,9,1,673,0,1,0,0
4,2,5,5,10,3,4,5,1,5,3,5,3,6,0,1,2,8,3,10,0,704.5,0,0,1,0
2,4,3,1,4,7,2,4,2,0,2,5,0,7,4,5,2,4,6,7,1,619.7,0,0,1,0
4,2,5,5,10,3,4,5,1,5,3,5,3,6,0,1,2,8,3,10,0,704.5,0,0,1,0
5,2,10,6,5,9,4,1,1,2,1,10,2,8,0,1,2,10,4,10,0,714.4,0,1,0,0
5,3,4,2,1,4,4,1,2,9,2,10,2,6,0,0,2,4,2,3,1,647.7,0,1,0,0
2,4,4,3,0,3,1,5,2,7,4,3,0,8,0,10,2,3,0,0,1,600.8,0,1,0,0
3,4,4,10,5,10,4,5,2,8,1,3,9,8,0,1,2,5,1,7,0,685.8,0,0,1,0
4,0,10,8,6,5,3,2,1,10,3,5,5,8,0,0,2,7,7,5,1,723.6,1,0,0,0
4,3,10,5,6,4,6,5,1,8,1,6,3,8,10,1,2,5,1,10,1,689.8,0,0,0,1
4,1,2,5,2,4,3,1,2,5,0,2,3,7,5,7,2,5,1,4,1,612.3,0,0,0,1
5,2,8,10,8,10,6,0,1,10,8,2,1,8,0,1,2,10,8,10,1,740,1,0,0,0
1,5,3,7,3,10,1,1,1,5,1,4,5,6,10,10,2,5,1,1,0,607.4,1,0,0,0
5,3,8,3,2,2,1,0,1,2,1,2,0,7,0,2,2,4,1,3,1,627.6,0,0,1,0
3,2,3,9,10,10,4,1,1,4,7,6,7,7,2,1,2,9,7,5,1,715.1,0,1,0,0
4,1,10,10,7,4,3,5,1,5,2,1,5,8,0,1,2,8,1,7,1,709.2,0,1,0,0
5,5,9,2,9,4,6,3,1,5,5,6,5,8,0,5,2,7,7,9,1,705.1,1,0,0,0
3,5,2,3,2,10,3,0,2,8,2,2,0,6,10,8,2,4,0,2,1,583.2,0,1,0,0
2,1,2,5,0,10,1,2,2,2,0,3,0,7,0,2,2,2,1,4,0,615.9,0,0,1,0
2,3,10,6,10,2,10,0,2,6,3,3,6,10,0,1,2,10,4,10,0,694.7,1,0,0,0
2,1,10,10,10,10,2,0,2,10,1,6,3,10,0,0,2,7,7,10,0,714,0,1,0,0
5,2,5,10,10,3,4,3,1,4,3,8,3,7,4,1,2,8,3,8,1,705.3,0,1,0,0
3,3,3,2,0,0,7,4,1,5,5,7,3,6,0,0,1,7,1,2,0,642,0,1,0,0
4,2,8,4,0,6,0,0,2,4,1,3,0,7,3,1,1,2,1,6,0,600.6,1,0,0,0
5,4,2,10,10,3,3,1,1,5,0,8,0,7,6,8,1,5,0,0,1,620.3,0,1,0,0
5,1,5,10,10,4,10,5,1,9,3,10,2,8,0,1,2,10,4,8,1,751.8,0,1,0,0
5,0,3,2,10,4,3,0,1,5,1,4,10,8,5,0,1,4,2,8,0,663.9,0,0,0,1
3,3,10,10,8,10,10,3,1,8,3,5,5,5,8,1,2,10,3,3,0,711.1,1,0,0,0
2,3,1,10,5,10,2,2,2,8,2,5,1,7,0,4,1,4,1,4,1,628.2,0,1,0,0
1,2,3,10,5,10,10,3,1,8,10,6,10,7,0,1,1,10,5,9,0,727,0,0,0,1
0,5,4,5,3,2,1,0,2,10,1,1,0,3,10,7,2,5,1,2,1,563.7,1,0,0,0
5,2,8,3,10,10,10,5,1,8,10,10,3,7,0,3,2,10,3,10,1,760.1,0,1,0,0
2,2,0,1,10,0,7,2,1,8,6,10,1,7,5,1,2,5,2,3,0,663.2,0,1,0,0
4,1,6,5,6,10,2,2,1,7,2,4,5,7,0,1,2,10,1,10,1,706.2,0,0,1,0
4,4,9,6,1,7,2,1,1,8,1,6,2,7,0,3,2,6,1,4,0,664.1,0,0,1,0
5,2,7,10,4,10,3,3,1,6,2,8,2,8,1,2,1,4,3,3,1,681.7,1,0,0,0
4,3,7,1,0,1,0,0,2,2,2,3,0,8,0,2,1,0,2,6,0,583.8,0,1,0,0
3,3,0,0,2,4,1,2,1,0,3,10,0,6,0,2,2,3,1,1,0,620.5,0,1,0,0
3,2,3,7,3,4,2,3,1,2,1,3,4,7,7,6,2,3,2,2,1,627.8,0,0,0,1
1,2,4,4,3,2,1,0,1,8,0,2,5,7,0,1,2,3,5,3,1,637.8,0,1,0,0
2,3,5,10,10,7,3,4,1,4,2,10,4,7,0,1,2,2,1,6,1,693.8,0,1,0,0
2,3,5,10,10,7,3,4,1,4,2,10,4,7,0,1,2,2,1,6,1,693.8,0,1,0,0
2,2,8,6,3,5,5,0,1,6,1,3,1,9,0,1,1,2,1,3,1,635,1,0,0,0
5,2,4,5,3,10,2,5,1,8,2,8,4,9,4,1,2,10,3,7,0,710.8,1,0,0,0
1,3,5,1,3,4,2,1,2,1,1,1,5,7,0,10,1,10,2,10,0,596.8,0,1,0,0
2,4,5,3,7,8,4,1,2,9,2,3,5,7,10,6,2,10,3,5,0,636.3,0,1,0,0
2,4,5,3,7,8,4,1,2,9,2,3,5,7,10,6,2,10,3,5,0,636.3,0,1,0,0
2,4,5,3,7,8,4,1,2,9,2,3,5,7,10,6,2,10,3,5,0,636.3,0,1,0,0
5,0,10,8,10,6,2,5,2,8,2,2,1,8,0,2,2,5,5,9,0,706,0,0,1,0
5,2,3,4,2,4,7,4,1,4,6,10,5,5,7,3,2,8,5,4,1,684.9,1,0,0,0
2,0,0,1,1,10,0,0,1,0,0,4,0,8,0,0,2,0,0,1,0,612.9,0,0,0,1
5,3,10,7,3,4,8,2,1,8,5,10,1,8,0,1,2,10,6,9,1,728,0,1,0,0
2,2,8,10,10,10,3,2,2,8,4,7,4,5,0,2,2,10,2,10,1,704.7,0,1,0,0
2,2,3,10,10,6,5,3,1,8,3,5,10,8,0,1,1,4,5,10,1,703.2,0,0,1,0
4,1,6,6,10,10,6,4,1,9,7,9,7,7,0,0,2,8,4,10,1,756.5,0,0,1,0
5,3,5,10,10,10,0,5,2,5,2,2,10,8,10,0,2,4,0,1,0,666.9,0,1,0,0
4,1,1,10,7,5,4,2,2,0,5,1,1,8,7,1,1,10,4,1,0,629.3,0,0,1,0
2,2,3,1,10,3,5,2,1,4,1,2,2,7,10,9,2,3,0,4,1,614,0,1,0,0
